id,count
BAABJAIJA,2
BAABJAJDB,2
BAABJAJDH,2
BAABJAJFI,2
BAABJAJJD,2
BAABJBCIG,2
BAABJBDAB,2
BAABJBDCH,2
BAABJBDDE,2
BAABJBDFF,2
BAABJBDIE,2
BAABJBECC,3
BAABJBFJH,2
BAABJBFJJ,2
BAABJBGAB,2
BAABJBGAG,2
BAABJBGEH,2
BAABJBGFF,2
BAABJBGGE,4
BAABJBGIE,2
BAABJBJCH,2
BAABJBJGC,3
BAABJJAEF,2
BAABJJBIC,2
BAABJJFEE,4
BAABJJFEF,4
BAABJJGFG,2
BAABJJGGC,3
BAABJJGIJ,2
BAABJJHEB,2
BAABJJHFH,2
BAABJJHJC,2
BAABJJIEA,2
BAABJJIJJ,2
BAABJJJCB,2
BAABJJJCH,2
BAAJJHFBC,2
BAAJJHFDA,3
BAAJJHFJB,2
BAAJJHHGA,2
BAAJJHHGJ,2
BAAJJHHHJ,2
BAAJJIAFA,2
BAAJJIAJH,4
BAAJJIBEC,2
BAAJJICII,2
BAAJJIEBI,2
BAAJJIEFH,2
BAAJJIFFI,4
BAAJJIGAD,2
BAAJJIGAF,2
BAAJJIGHG,2
BAAJJIGIE,2
BAAJJIJAG,2
BAAJJIJGI,2
BAJAAAGC,2
BAJAABBH,2
BAJAAGJJ,2
BAJABFBE,2
BAJABGGD,2
BAJACBED,2
BAJACEGD,2
BAJACFIE,2
BAJACGJA,2
BAJADDBI,2
BAJADEGH,2
BAJADHAB,2
BAJAECDC,2
BAJAECIH,3
BAJAEFDE,3
BAJAFDHF,4
BAJAFGGJ,2
BAJAFHFA,4
BAJAFJIG,2
BAJAGEHB,2
BAJAGJII,2
BAJAGJJB,2
BAJAHHIE,2
BAJAHJAB,3
BAJAIACJ,2
BAJAIADC,2
BAJAIIGE,2
BAJAIJAC,2
BAJAJBDI,2
BAJAJEBC,2
BAJAJEID,2
BAJAJFIF,3
BAJAJHFG,4
BAJAJHFH,2
BAJAJIII,2
BAJAJIJF,2
BAJBBJHB,3
BAJBCFAA,4
BAJBCGHC,2
BAJBCJAE,2
BAJBDJJE,2
BAJBEDFI,2
BAJBEEJB,2
BAJBEGAA,2
BAJBEHJF,2
BAJBEIFD,2
BAJBEJFI,2
BAJBFBDD,2
BAJBFFEB,2
BAJBFIAF,2
BAJBGEBH,2
BAJBGHCI,2
BAJBGJHA,2
BAJBHGBA,2
BAJBHGCG,2
BAJBHGHA,2
BAJBHHAA,2
BAJBHIDC,2
BAJBHIIB,2
BAJBIAGD,2
BAJBICEC,2
BAJBJAAI,2
BAJBJBFA,2
BAJBJIAA,2
BAJCBAHJ,2
BAJCBDIH,3
BAJCBEBJ,2
BAJCBHHC,2
BAJCCGAA,2
BAJCCHJG,2
BAJCDCHC,2
BAJCDEFD,2
BAJCEAAG,2
BAJCEDEE,2
BAJCEDFJ,2
BAJCEEFA,2
BAJCEGJG,2
BAJCEIHE,4
BAJCEIJG,2
BAJCFECE,2
BAJCFEJJ,2
BAJCFIFI,2
BAJCGDHJ,2
BAJCGEGD,2
BAJCGEIE,2
BAJCGJBH,2
BAJCIIFA,2
BAJCIJGG,2
BAJCIJHB,2
BAJCJAGH,2
BAJCJCGJ,2
BAJCJEHF,2
BAJDAAIG,2
BAJDAEAA,2
BAJDAFBC,2
BAJDAIIJ,2
BAJDBADA,2
BAJDBGGF,2
BAJDBHFH,2
BAJDBIJG,2
BAJDCBBA,2
BAJDDFDH,2
BAJDDFEH,2
BAJDDIJH,2
BAJDEAFH,2
BAJDFAEJ,2
BAJDFDDA,2
BAJDFEJJ,2
BAJDFGFD,2
BAJDFGGA,2
BAJDFGHF,2
BAJDFHFI,2
BAJDFIJG,2
BAJDFJEE,2
BAJDHBGB,2
BAJDHIFE,2
BAJDIABI,2
BAJDICCH,2
BAJDIFEJ,2
BAJDIJJH,2
BAJDJCCJ,2
BAJDJDEJ,2
BAJDJFEF,2
BAJDJHDH,4
BAJDJIHH,2
BAJEABEE,4
BAJEADBD,2
BAJEBBCE,3
BAJECAIF,2
BAJECBBB,2
BAJECBGA,4
BAJECBID,2
BAJECBJB,2
BAJECDDG,2
BAJECDGJ,2
BAJEDFCB,2
BAJEDFIC,2
BAJEDIFC,2
BAJEDIGA,2
BAJEEADC,2
BAJEEDAE,2
BAJEEDCF,2
BAJEEDGA,2
BAJEEEBF,2
BAJEFGDG,2
BAJEFGIA,2
BAJEFIED,2
BAJEGAFA,2
BAJEGDDC,2
BAJEGDHH,2
BAJEGDHI,2
BAJEGEDF,4
BAJEGEHA,2
BAJEGJFF,2
BAJEGJJF,2
BAJEHBBJ,2
BAJEHHAC,2
BAJEHIGA,2
BAJEIHGA,3
BAJEIIBD,2
BAJEIJCB,2
BAJEJAHA,2
BAJEJDCF,2
BAJFJCDF,2
BAJFJDCG,2
BAJFJJCI,2
BAJJABABH,2
BAJJABACE,2
BAJJABAED,2
BAJJABAFE,2
BAJJABBAF,2
BAJJABEJH,6
BAJJABFDE,2
BAJJABFF,2
BAJJABHFI,2
BAJJABHHF,2
BAJJABHJG,4
BAJJABIFA,2
BAJJABIIB,2
BAJJACAAB,4
BAJJACAFH,3
BAJJACDAC,2
BAJJACDFI,4
BAJJACDGE,2
BAJJACEHB,2
BAJJACEHH,2
BAJJACEHJ,2
BAJJACEIJ,2
BAJJACIDG,2
BAJJACJEC,2
BAJJACJFF,2
BAJJADACG,2
BAJJADAEF,2
BAJJADAFI,2
BAJJADAHH,2
BAJJADBAI,7
BAJJADBBJ,2
BAJJADCAB,2
BAJJADCAH,4
BAJJADCBE,2
BAJJADCCI,2
BAJJADCJE,2
BAJJADDHD,2
BAJJADDIC,5
BAJJADFCA,2
BAJJADFCB,2
BAJJADFEJ,4
BAJJADGAJ,3
BAJJADGBB,2
BAJJADGBF,4
BAJJADGDJ,2
BAJJADGFG,2
BAJJADHBA,2
BAJJADHDE,2
BAJJADIJI,2
BAJJADJJJ,2
BAJJAHBF,2
BAJJAJADH,2
BAJJAJCCC,2
BAJJAJCCD,2
BAJJAJDDE,2
BAJJAJEAC,4
BAJJAJFFI,2
BAJJAJFGC,4
BAJJAJFJH,3
BAJJAJFJI,2
BAJJAJGHD,2
BAJJAJHDC,2
BAJJAJIG,2
BAJJAJJAA,4
BAJJBBGC,2
BAJJCEIH,2
BAJJCIJJ,4
BAJJCJGF,2
BAJJDCEG,2
BAJJDECG,2
BAJJDEFI,2
BAJJDHHG,2
BAJJEBAC,2
BAJJECJJ,2
BAJJEDHB,2
BAJJEIEJ,2
BAJJEJFE,2
BAJJEJIJ,3
BAJJFAEE,2
BAJJFAFE,2
BAJJFCIA,3
BAJJFEHA,2
BAJJFFHJ,2
BAJJFGJF,2
BAJJFHEJ,2
BAJJFHFA,2
BAJJFJFC,2
BAJJFJHI,3
BAJJGBDI,2
BAJJGDEG,2
BAJJGDGD,2
BAJJGDGJ,2
BAJJGEHF,2
BAJJGGEJ,2
BAJJGHGE,2
BAJJGJAA,2
BAJJGJIB,2
BAJJHBCC,2
BAJJHBGE,2
BAJJHCGE,2
BAJJHCHH,2
BAJJHDGF,2
BAJJHEHJ,2
BAJJIAEA,2
BAJJIBBJ,2
BAJJIBCC,2
BAJJIFJI,2
BAJJIHEG,2
BAJJIHIE,4
BAJJIJBJ,2
BAJJJAAJE,2
BAJJJABEI,2
BAJJJABFC,2
BAJJJACDJ,2
BAJJJAEHG,2
BAJJJAFII,4
BAJJJAGGI,2
BAJJJAGJF,2
BAJJJAHBA,3
BAJJJAHDD,2
BAJJJAIAJ,2
BAJJJAIJD,2
BAJJJBABJ,2
BAJJJBBBB,2
BAJJJBBH,2
BAJJJBFAC,2
BAJJJCAII,4
BAJJJCFJF,2
BAJJJCGB,2
BAJJJCGDH,2
BAJJJCJHG,2
BAJJJDBE,2
BAJJJDFDI,2
BAJJJDFGH,2
BAJJJDHEE,2
BAJJJDJDI,2
BAJJJEAGC,2
BAJJJEBHE,2
BAJJJEBHI,2
BAJJJECHB,4
BAJJJEDBC,2
BAJJJEDII,3
BAJJJEDJH,2
BAJJJEEEH,2
BAJJJEEID,2
BAJJJEFCA,2
BAJJJEGBH,2
BAJJJEHCI,2
BAJJJEHEE,2
BAJJJEHEH,2
BAJJJFBGF,4
BAJJJFBIF,2
BAJJJFCBJ,2
BAJJJFCCH,2
BAJJJFCIH,2
BAJJJFEDF,2
BAJJJFEFI,4
BAJJJFEGI,2
BAJJJFFBI,2
BAJJJFFFH,2
BAJJJFFG,4
BAJJJFFJI,2
BAJJJFGCH,2
BAJJJFHFB,4
BAJJJFIAH,2
BAJJJFIDH,4
BAJJJFIGB,2
BAJJJFJBA,2
BAJJJFJCI,4
BAJJJFJHE,2
BAJJJFJIE,4
BAJJJFJIJ,2
BAJJJGACG,2
BAJJJGAJ,2
BAJJJGBJI,3
BAJJJGDCI,2
BAJJJGDDH,2
BAJJJGDHE,2
BAJJJGEAJ,2
BAJJJGEGC,2
BAJJJGEHB,2
BAJJJGGAJ,2
BAJJJGGFH,2
BAJJJGGIG,2
BAJJJGGJB,2
BAJJJGICE,2
BAJJJGICF,4
BAJJJGIDJ,2
BAJJJGIIA,2
BAJJJGJCE,2
BAJJJHAIF,2
BAJJJHAII,2
BAJJJHAJI,4
BAJJJHBHA,2
BAJJJHDAA,2
BAJJJHDBH,3
BAJJJHDDB,2
BAJJJHEFH,2
BAJJJHFAC,2
BAJJJHFCJ,2
BAJJJHGGE,2
BAJJJHHIG,2
BAJJJHJHG,2
BAJJJIAFA,4
BAJJJIBHB,4
BAJJJIDHC,2
BAJJJIGCI,2
BAJJJIGEI,4
BAJJJIGIJ,2
BAJJJIHDB,2
BAJJJIHDJ,2
BAJJJIIBF,3
BAJJJIIEG,4
BAJJJIIJE,2
BAJJJJAA,2
BAJJJJBAJ,2
BAJJJJBHG,2
BAJJJJCDJ,2
BAJJJJCEA,2
BAJJJJCFJ,2
BAJJJJCIE,2
BAJJJJDAE,2
BAJJJJDFA,5
BAJJJJEGD,2
BAJJJJFED,2
BAJJJJGCE,2
BBJAADCD,2
BBJAAEDE,2
BBJABGII,2
BBJACAHA,3
BBJACBCH,2
BBJACEJF,2
BBJADDCI,2
BBJADFBC,2
BBJAFGCC,2
BBJAFHGF,2
BBJAFIGA,2
BBJAFJIA,2
BBJAGCCC,2
BBJAGDCE,2
BBJAHACF,2
BBJAHCHC,2
BBJAHDBC,2
BBJAHIHJ,2
BBJAJCCB,4
BBJAJCCD,2
BBJAJGAJ,2
BBJBAABH,2
BBJBAAGJ,4
BBJBABHD,2
BBJBABJI,2
BBJBAEIJ,2
BBJBAGFD,4
BBJBAHEC,2
BBJBBAGF,2
BBJBBJAC,2
BBJBCHDJ,2
BBJBCJAE,4
BBJBCJHA,3
BBJBDFAJ,2
BBJBEFDG,3
BBJBEGAE,2
BBJBFEDB,2
BBJBFHII,2
BBJBFJCJ,2
BBJBGAHG,2
BBJBGFDA,2
BBJBGHAF,2
BBJBGJBJ,2
BBJBHAEI,2
BBJBHDEA,2
BBJBHDJG,2
BBJBHFDA,2
BBJBHGJF,2
BBJBIBCG,2
BBJBIFGD,2
BBJBIGCI,2
BBJBIHJF,2
BBJBIIBG,2
BBJBJEGH,2
BBJBJHGJ,2
BBJBJIJB,2
BBJCAEBC,2
BBJCAIBA,2
BBJCJFGA,2
BBJJCEGD,2
BBJJCFHC,4
BBJJCIAC,2
BBJJDAHI,2
BBJJDBJB,2
BBJJDDIB,2
BBJJDECC,2
BBJJDEGE,2
BBJJDGBF,2
BBJJDGGH,2
BBJJDHEB,2
BBJJDJIJ,2
BBJJEBFE,2
BBJJEDAF,2
BBJJFAJD,4
BBJJFGBF,2
BBJJFICF,2
BBJJGBDD,2
BBJJGCFG,2
BBJJGEJI,2
BBJJGIAB,3
BBJJHAEI,2
BBJJHDAF,2
BBJJHDJG,2
BBJJHGIG,2
BBJJHIDE,2
BBJJHIDG,2
BBJJHJJF,2
BCAAAACD,2
BCAAACGB,2
BCAAADGJ,2
BCAAAEHD,4
BCAAAFFD,2
BCAAAGHE,2
BCAAAICH,2
BCAAAJJD,2
BCAABADC,2
BCAABFJJ,2
BCAACDEE,4
BCAACIHH,2
BCAADBGD,2
BCAADBGF,2
BCAADEDI,2
BCAADIFC,2
BCAAEDEA,2
BCAAFBHG,2
BCAAFCFH,2
BCAAFDHG,2
BCAAFEAG,2
BCAAFFJI,2
BCAAFHAF,3
BCAAGEGE,2
BCAAGFBD,2
BCAAGFFD,2
BCAAGICG,2
BCAAHJGE,2
BCAAIFIA,2
BCAAIGBJ,2
BCAAJDFE,2
BCAAJIBH,3
BCABAAGD,2
BCABAAIA,2
BCABAFCF,2
BCABAFDD,4
BCABAFID,2
BCABAGBF,2
BCABAGJF,3
BCABBCDF,2
BCABBDFE,2
BCABBGFJ,2
BCABBHDA,2
BCABCADE,2
BCABCAIA,2
BCABCCDF,2
BCABCGDF,4
BCABCIIJ,2
BCABDACE,2
BCABDBJB,4
BCABDEID,2
BCABDGID,2
BCABDIDC,2
BCABDIDD,2
BCABDJBF,2
BCABEAAD,2
BCABEBGF,2
BCABECGG,2
BCABEFDC,2
BCABEFGA,2
BCABEFIJ,2
BCABEGCB,2
BCABEHFH,2
BCABFAGD,2
BCABFEAI,2
BCABFFAC,2
BCABFHJF,2
BCABGAID,2
BCABGBHF,2
BCABGEJE,2
BCABHABD,2
BCABHCJJ,2
BCABHFEE,2
BCABHGHG,5
BCABIFFJ,2
BCABIJBH,2
BCABIJBJ,2
BCABIJFF,2
BCABJBCJ,2
BCABJDGJ,3
BCABJIIH,2
BCACAHDB,2
BCACAHGE,2
BCACAICE,2
BCACBDJH,2
BCACBHCE,2
BCACBHHA,2
BCACBIEB,2
BCACCABB,2
BCACCBHF,2
BCACCGIA,2
BCACCGIE,2
BCACDHHE,4
BCACEBCH,2
BCACEBGG,2
BCACEECB,2
BCACEEEH,2
BCACEGFE,2
BCACEIAJ,2
BCACFBCI,2
BCACFCEI,2
BCACFDAG,2
BCACFFAD,2
BCACFHDJ,2
BCACGADE,2
BCACGBJA,2
BCACGEFE,2
BCACGFED,2
BCACGJDI,3
BCACHAAB,2
BCACHACI,2
BCACHEGH,2
BCACHFBG,2
BCACHIGB,2
BCACHIIJ,2
BCACHJFG,2
BCACIAGI,2
BCACIAHD,2
BCACIECI,2
BCACIGJB,2
BCACIHFI,2
BCACJECA,2
BCACJFAJ,2
BCACJFIJ,3
BCACJJAB,2
BCADAHJI,2
BCADBBID,2
BCADBIAA,2
BCADBICF,2
BCADBJEA,2
BCADCDDE,2
BCADCECH,2
BCADCHDI,2
BCADDAEB,2
BCADDCIH,2
BCADDDHB,4
BCADDDHI,2
BCADDDIJ,2
BCADDEBD,2
BCADDHEB,2
BCADDJBB,2
BCADEAFC,2
BCADEFCE,2
BCADEFIC,2
BCADEJEI,2
BCADEJJF,2
BCADFAFB,2
BCADFCFD,2
BCADFJIC,2
BCADGAFE,4
BCADGCGH,2
BCADGFEA,2
BCADGGBG,2
BCADHFGJ,2
BCADHGAC,2
BCADIBAB,2
BCADIDEE,2
BCADIGBJ,2
BCADJBAH,2
BCADJDIA,2
BCADJEHA,2
BCADJGCD,2
BCADJJAE,2
BCADJJGI,2
BCAEACJD,2
BCAEAHBI,2
BCAEAJBD,2
BCAEBDHF,2
BCAEBGGD,2
BCAEBHAB,2
BCAEBHCE,2
BCAEBJEJ,2
BCAECEJC,2
BCAEDAEJ,3
BCAEDDBJ,2
BCAEECEH,2
BCAEEEBI,2
BCAEEHHJ,3
BCAEFIHG,2
BCAEGBDA,2
BCAEGJFC,2
BCAEHBJA,2
BCAEHGBD,2
BCAEHJAB,2
BCAEHJDH,2
BCAEIBCD,2
BCAEIGGH,6
BCAEJEIE,2
BCAFAACI,2
BCAFABDJ,2
BCAFABJH,2
BCAFAEEE,2
BCAFAFCH,2
BCAFAJCF,2
BCAFBCDB,2
BCAFBEJD,2
BCAFBIIE,3
BCAFCDFB,2
BCAFCDHB,3
BCAFCEAE,2
BCAFCFIC,2
BCAFCIJG,2
BCAFDAGE,2
BCAFEIHJ,2
BCAFEJAH,2
BCAFEJDD,2
BCAFEJII,2
BCAFFGDH,3
BCAFFGGJ,2
BCAFFIII,2
BCAFFJHG,2
BCAFGBFF,2
BCAFGEDA,2
BCAFGEGJ,2
BCAFGIBF,2
BCAFHACJ,2
BCAFHCAI,2
BCAFHDHG,2
BCAFHGAB,3
BCAFHIHG,2
BCAFHJJG,2
BCAFIBCG,2
BCAFIDDE,2
BCAFIFEI,2
BCAFIIJB,2
BCAFIJDJ,2
BCAFJABD,2
BCAFJAGC,2
BCAFJFDA,2
BCAFJHHI,4
BCAFJIJC,2
BCAFJJGA,2
BCAFJJJG,2
BCAGAJAA,2
BCAGBAGJ,3
BCAGBEBC,2
BCAGBGBE,2
BCAGBGFD,2
BCAGBGGC,2
BCAGBJIJ,2
BCAGCCJB,2
BCAGCDED,2
BCAGCFEG,2
BCAGCHJI,2
BCAGCICC,2
BCAGCIJG,2
BCAGDAJF,2
BCAGDDDA,4
BCAGDFAG,2
BCAGEDIC,2
BCAGEFDC,2
BCAGEIEB,2
BCAGEJFE,2
BCAGFBFI,2
BCAGFCAD,2
BCAGFCGC,2
BCAGFHHG,2
BCAGFIEA,2
BCAGGIFG,2
BCAGHEDH,2
BCAGHEGG,2
BCAGHGGJ,2
BCAGHHAC,2
BCAGHHGJ,2
BCAGIEIG,2
BCAGIFIH,2
BCAGIFJJ,2
BCAGJAEE,2
BCAGJFDF,2
BCAGJGHJ,2
BCAGJHFE,2
BCAHAECJ,2
BCAHAEEI,3
BCAHAFHE,2
BCAHBCBC,2
BCAHBCEC,2
BCAHBDHI,2
BCAHBDJF,2
BCAHBHHB,2
BCAHCCEG,2
BCAHCEBI,3
BCAHDAAA,2
BCAHDBHF,2
BCAHDFFG,4
BCAHDGJA,2
BCAHDGJG,2
BCAHEACG,2
BCAHEAGG,2
BCAHEFDB,2
BCAHFFDG,2
BCAHFJHG,4
BCAHGBCB,2
BCAHGEHI,2
BCAHGGGI,2
BCAHGGHG,2
BCAHGHHD,4
BCAHGIJI,2
BCAHGJHE,2
BCAHHAHI,2
BCAHHJHI,2
BCAHIBFI,2
BCAHIFHG,2
BCAHJCEB,2
BCAHJHDF,4
BCAHJIAF,2
BCAIAAJC,2
BCAIACCJ,2
BCAIACFG,2
BCAIAFJH,2
BCAICEBE,2
BCAICJHH,2
BCAIDBAF,2
BCAIDCEC,2
BCAIDJAI,4
BCAIDJJH,2
BCAIEAAA,2
BCAIEADC,4
BCAIECDI,2
BCAIECFJ,2
BCAIEDGD,3
BCAIFEAI,2
BCAIFFED,2
BCAIGDCA,2
BCAIGFAD,2
BCAIGHEC,2
BCAIGIDC,2
BCAIGJEA,3
BCAIHFIF,2
BCAIIAEC,2
BCAIIBDF,2
BCAIIGEJ,2
BCAIIHDA,2
BCAIJFJG,2
BCAIJGJE,2
BCAIJHBG,2
BCAIJIJI,2
BCAIJJHI,2
BCAJABAA,2
BCAJABBF,2
BCAJAECC,2
BCAJAFAH,2
BCAJAHAH,2
BCAJAHGI,2
BCAJAHJE,2
BCAJBCED,2
BCAJBCIF,2
BCAJBEGF,2
BCAJBJJE,4
BCAJCBBE,2
BCAJCCHJ,2
BCAJCDAG,2
BCAJCHDI,2
BCAJDDCJ,2
BCAJDFCF,2
BCAJDGFB,2
BCAJDIIJ,2
BCAJEEBA,2
BCAJEGIA,2
BCAJEHBA,2
BCAJFAHA,2
BCAJFDHG,2
BCAJFEBA,2
BCAJFEDH,2
BCAJFHJB,2
BCAJGBAJ,2
BCAJGEII,2
BCAJGFBI,2
BCAJHBEI,2
BCAJHDBH,2
BCAJHEAA,2
BCAJHHBI,2
BCAJIDBC,2
BCAJIDBD,2
BCAJIEFE,2
BCAJIEGG,2
BCAJIEJE,2
BCAJJAAH,2
BCAJJCBC,2
BCBAACDC,2
BCBAACDH,2
BCBAACEJ,2
BCBAADBE,2
BCBAADBJ,2
BCBAAIBJ,2
BCBAAICF,2
BCBAAJDE,2
BCBABBDJ,2
BCBABCBI,2
BCBABCJG,4
BCBABDHF,2
BCBABFJH,2
BCBABHIG,2
BCBABJFA,2
BCBACFGE,2
BCBADBJF,2
BCBADDGF,2
BCBADGEI,4
BCBADGGI,2
BCBAEBHE,4
BCBAECBJ,2
BCBAEEGB,2
BCBAEIED,2
BCBAFBHC,3
BCBAFGCF,2
BCBAFGDB,2
BCBAFHAF,2
BCBAFIFG,2
BCBAFJDB,2
BCBAFJEA,2
BCBAGBAG,2
BCBAGFJI,2
BCBAGGII,2
BCBAGJGE,2
BCBAGJHJ,2
BCBAHAJA,2
BCBAHCAC,2
BCBAHCEJ,2
BCBAHGIG,2
BCBAHHBJ,2
BCBAHHHE,2
BCBAHIBD,2
BCBAHJGC,3
BCBAIBBI,2
BCBAIEGF,2
BCBAIGBH,2
BCBAIHDF,2
BCBAIHJA,2
BCBAIICB,2
BCBAJACE,2
BCBAJAIC,2
BCBAJBDJ,2
BCBAJDIB,2
BCBAJIFI,2
BCBAJJEB,2
BCBBAAAF,2
BCBBAAHF,2
BCBBABFD,2
BCBBABGI,2
BCBBABIJ,2
BCBBABJA,2
BCBBACJG,2
BCBBADGD,2
BCBBAFFJ,2
BCBBAGJF,2
BCBBBABA,2
BCBBBCBA,4
BCBBBDCI,2
BCBBBFII,2
BCBBBIFB,2
BCBBCEED,2
BCBBCGJB,3
BCBBCHGE,2
BCBBCIIG,2
BCBBDAFB,2
BCBBDCFJ,4
BCBBDJFJ,2
BCBBEAED,3
BCBBEEHD,2
BCBBEGCB,2
BCBBFBEB,2
BCBBFBGA,4
BCBBFBHG,2
BCBBFJAG,3
BCBBGAAE,4
BCBBGBGD,2
BCBBGHBD,2
BCBBGHDJ,2
BCBBHCII,2
BCBBHDDJ,2
BCBBHFDA,2
BCBBHFEI,2
BCBBIBHI,2
BCBBIDEB,2
BCBBIHBC,2
BCBBIHCF,2
BCBBIJHD,2
BCBBJBGJ,2
BCBBJFEI,2
BCBBJHFF,2
BCBBJIEF,2
BCBCABFC,2
BCBCACCF,2
BCBCACHE,2
BCBCAEDF,2
BCBCAHBA,2
BCBCBBAC,2
BCBCBEBE,2
BCBCBFDF,2
BCBCBGDB,2
BCBCBHAJ,4
BCBCCDBH,4
BCBCCDHH,2
BCBCCGJC,2
BCBCDBFJ,2
BCBCDEEF,2
BCBCDFFI,2
BCBCDIDB,2
BCBCEBHG,2
BCBCECDA,2
BCBCECHH,2
BCBCECIA,2
BCBCEEGI,2
BCBCFBGB,2
BCBCFCJD,2
BCBCFEIE,2
BCBCFHFD,2
BCBCFHGJ,4
BCBCFICF,2
BCBCGDFA,2
BCBCGFIF,2
BCBCGHAF,2
BCBCGIHA,2
BCBCGIII,2
BCBCHCAF,2
BCBCHDEH,4
BCBCHEBD,2
BCBCHGIH,4
BCBCIBHF,2
BCBCIEAH,3
BCBCIEEJ,2
BCBCIJGH,3
BCBCJGJH,2
BCBCJHEI,2
BCBDAAFC,2
BCBDACHE,2
BCBDADEJ,2
BCBDAIHI,2
BCBDAJDG,2
BCBDAJJD,2
BCBDBAAE,4
BCBDBCGG,2
BCBDBJFE,2
BCBDCCBG,3
BCBDCCCC,2
BCBDCDBF,2
BCBDCDHC,2
BCBDCGBD,2
BCBDCGIH,2
BCBDCJBJ,2
BCBDCJCG,2
BCBDDEGC,4
BCBDDGBG,2
BCBDDGEH,2
BCBDDGIE,2
BCBDDIAH,2
BCBDDJFB,2
BCBDEACC,2
BCBDEBDE,2
BCBDEBFE,2
BCBDEFAG,4
BCBDEGCH,2
BCBDFCBI,2
BCBDFDAE,2
BCBDFDDF,2
BCBDFEEC,2
BCBDGBEG,3
BCBDHBJI,2
BCBDHCJF,2
BCBDHEFF,2
BCBDHHAJ,2
BCBDHJHJ,2
BCBDIICJ,2
BCBDIJBI,2
BCBDJDED,2
BCBDJDJB,2
BCBDJEEJ,3
BCBDJFGH,2
BCBDJGFF,2
BCBEAADI,2
BCBEADGG,2
BCBEAHJG,2
BCBEAIIE,2
BCBEBADA,2
BCBEBGEF,2
BCBEBGGD,2
BCBEBJHH,2
BCBECAEA,2
BCBECBED,2
BCBECFDE,2
BCBECIBF,3
BCBEDDBE,2
BCBEDIEG,3
BCBEEBGG,2
BCBEECDH,2
BCBEECEB,2
BCBEEFCE,2
BCBEEHIB,2
BCBEEHIJ,2
BCBEEIEG,2
BCBEFBBE,2
BCBEFCGH,2
BCBEFDEC,2
BCBEFDHD,2
BCBEFIAE,2
BCBEGADE,2
BCBEHAIH,2
BCBEHBDD,2
BCBEHIHH,2
BCBEIBBE,2
BCBEIFEH,2
BCBEIFFG,2
BCBEIGAF,2
BCBEIHEI,2
BCBEJEEB,2
BCBEJEGB,2
BCBEJGDB,2
BCBEJGJE,2
BCBEJIAD,2
BCBEJJDI,2
BCBFAGCC,2
BCBFBCFB,4
BCBFBFAB,2
BCBFBGDE,2
BCBFBHEB,2
BCBFCBCI,2
BCBFCCDF,2
BCBFCCFA,2
BCBFDACA,2
BCBFDDFI,2
BCBFDDGJ,2
BCBFDEFB,2
BCBFDEFJ,2
BCBFDFAI,2
BCBFEACC,3
BCBFEAHE,2
BCBFEEGD,2
BCBFEGCI,2
BCBFEJGC,6
BCBFFCBB,3
BCBFFDBH,2
BCBFFDEA,2
BCBFFFCG,4
BCBFFGEB,2
BCBFGEED,2
BCBFGGDA,2
BCBFGIFE,2
BCBFHAAE,4
BCBFHDDI,2
BCBFHFIJ,2
BCBFIBCG,2
BCBFIBJI,2
BCBFICCA,2
BCBFIEHB,2
BCBFIJAI,2
BCBFJJFH,4
BCBGAFHA,2
BCBGAJFJ,2
BCBGBBIA,2
BCBGBBJH,2
BCBGBCDH,2
BCBGCCEA,2
BCBGCGDI,2
BCBGCGIE,2
BCBGCJCG,2
BCBGDICD,2
BCBGEAGC,2
BCBGECAF,2
BCBGECCG,2
BCBGEGDD,2
BCBGFBJJ,4
BCBGFICJ,2
BCBGFIJA,2
BCBGGBCA,2
BCBGGBEG,2
BCBGGCBJ,4
BCBGGCHB,2
BCBGGCHF,2
BCBGGDBB,2
BCBGGEBE,2
BCBGGFFE,4
BCBGHBFC,2
BCBGHJIB,2
BCBGIAAJ,2
BCBGICAG,2
BCBGIFIE,2
BCBGIIAB,2
BCBGIIAE,2
BCBGJABB,2
BCBGJEAF,2
BCBGJHEH,2
BCBGJIJJ,2
BCBHAAHJ,2
BCBHADJB,2
BCBHAEFB,3
BCBHAEJE,2
BCBHAGAD,2
BCBHAIJG,3
BCBHBBDJ,2
BCBHBCDF,2
BCBHBCHG,2
BCBHBDJB,2
BCBHBGDH,2
BCBHBGEJ,2
BCBHCAEB,2
BCBHCDBC,2
BCBHCDBI,2
BCBHCEGI,2
BCBHCHGE,2
BCBHCHGJ,2
BCBHCJCC,2
BCBHDBJJ,2
BCBHDEED,2
BCBHDHEB,4
BCBHFCAI,2
BCBHFDFH,2
BCBHFDGI,3
BCBHGABB,2
BCBHGBAD,2
BCBHGBBJ,2
BCBHGDEI,2
BCBHGFCH,2
BCBHGICG,2
BCBHHAII,2
BCBHHEGJ,2
BCBHHFAG,2
BCBHHFJD,2
BCBHHHDJ,2
BCBHHHHH,2
BCBHIAHA,2
BCBHJAJB,2
BCBHJCGB,2
BCBHJFAH,2
BCBHJFDA,2
BCBHJFGC,2
BCBHJJBA,3
BCBHJJIH,2
BCBIADCD,2
BCBIAIAH,2
BCBIBFIJ,2
BCBIBGIF,3
BCBICBHE,4
BCBICCCH,2
BCBIDABH,2
BCBIDEHA,2
BCBIDHGH,2
BCBIEJGJ,2
BCBIFCBH,2
BCBIGBCI,2
BCBIGCJH,2
BCBIGEAJ,2
BCBIGHBC,2
BCBIHBBA,2
